CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000085A,16-3-004,004+0.975,005+0.887,N-85,30,0.906,18477.75,16740.841500000002,,GALLATIN,JACKRABBIT LN,MT-85,NI-NHS,6.0,3079.625,2790.1402500000004
C081001A,01-4-036,002+0.638,022+0.091,X-81001,10,19.432,287.5,5586.7,,BEAVERHEAD,,,,2.0,143.75,2793.35
C000094A,11-5A-001,204+0.024,206+0.275,I-94,17,2.252,4221.0,9505.692,,DAWSON,,I-94,Interstate,3.4,1241.4705882352941,2795.791764705882
C025646A,25-7B-039,001+0.936,003+0.462,L-25-646,1,1.526,366.6,559.4316,,LEWIS AND CLARK,,,,0.2,1833.0,2797.158
C003457A,07-2A-138,000+0.000,000+0.515,L-7-890,1,0.515,1086.5,559.5475,,CASCADE,,,,0.2,5432.5,2797.7374999999997
C000020A,11-5A-025,002+0.419,003+0.716,N-20,8,1.353,3311.4,4480.3242,,DAWSON,,MT-16,NI-NHS,1.6,2069.625,2800.202625
C000001A,27-6-002,067+0.666,068+0.808,N-1,3,1.163,1446.0,1681.698,,LINCOLN,,US-2,NI-NHS,0.6,2410.0,2802.8300000000004
C005210A,07-2A-104,005+0.528,006+0.090,U-5210,5,0.561,4996.666666666667,2803.1300000000006,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,1.0,4996.666666666667,2803.1300000000006
C229174A,32-3-056,000+0.000,000+0.227,R090W096OFA,3,0.227,7412.0,1682.5240000000001,,MISSOULA,,,,0.6,12353.333333333334,2804.206666666667
C000416A,56-4A-349,000+0.000,000+0.116,U-1033,3,0.116,14521.5,1684.4940000000001,,YELLOWSTONE,S BILLINGS BLVD,,Urban,0.6,24202.5,2807.4900000000002
C000061A,33-1-001,002+0.967,009+0.767,N-61,14,6.798,1156.75,7863.5865,,MUSSELSHELL,MAIN ST,US-87,NI-NHS,2.8,413.125,2808.4237500000004
C002161A,47-1C-064,000+0.000,000+0.356,L-47-1041,1,0.356,1578.0,561.768,,SILVER BOW,,,,0.2,7890.0,2808.84
C000005A,24-2-001,055+0.499,059+0.026,N-5,94,3.478,15193.25,52842.1235,,LAKE,,MT-200/US-93,NI-NHS,18.8,808.1515957446808,2810.75125
C000050A,16-5-008,000+0.536,000+0.669,N-50,1,0.134,4196.0,562.264,,GALLATIN,YELLOWSTONE AVE,US-191/US-20/US-287,NI-NHS,0.2,20980.0,2811.3199999999997
C000006A,45-4-010,050+0.729,051+0.225,P-6,5,0.475,5920.5,2812.2374999999997,,SANDERS,,MT-200,Primary,1.0,5920.5,2812.2374999999997
C000232A,21-2-001,008+0.466,024+0.015,S-232,6,15.57,216.75,3374.7975,,HILL,7TH AVE,,Urban,1.2,180.625,2812.33125
C001028A,56-4A-319,000+0.203,000+0.510,U-1028,5,0.307,9178.0,2817.6459999999997,,YELLOWSTONE,HARDIN RD,,Urban,1.0,9178.0,2817.6459999999997
C000358A,18-5-006,025+0.349,027+0.839,S-358,2,2.491,452.6666666666667,1127.5926666666667,,GLACIER,CUTBANK VALIER HWY,S-358,Secondary,0.4,1131.6666666666667,2818.9816666666666
C000015A,07-3-002,256+0.154,270+0.161,I-15,122,14.009,4910.0,68784.19,,CASCADE,,I-15,Interstate,24.4,201.22950819672133,2819.024180327869
C000248A,10-1-003,027+0.500,044+0.709,S-248,11,17.209,360.6,6205.5654,,DANIELS,,S-248,Secondary,2.2,163.9090909090909,2820.7115454545456
C000335A,11-5A-028,000+0.451,001+0.742,U-5004,1,1.291,437.0,564.1669999999999,,DAWSON,MARSH RD,S-335,Urban,0.2,2185.0,2820.8349999999996
C000228A,07-2-008,000+0.000,007+0.168,S-228,10,7.176,788.0,5654.688,,CASCADE,HIGHWOOD RD,S-228,Secondary,2.0,394.0,2827.344
C056395A,56-4A-038,000+0.000,000+0.797,X-56395,5,0.797,3549.8,2829.1906000000004,,YELLOWSTONE,,,,1.0,3549.8,2829.1906000000004
C000203A,41-1-006,010+0.517,011+1.354,S-203,24,1.765,7710.0,13608.15,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,4.8,1606.25,2835.03125
C005811A,25-7C-056,000+0.000,000+0.206,U-5811,4,0.206,11011.0,2268.266,,LEWIS AND CLARK,S MONTANA AVE,,Urban,0.8,13763.75,2835.3325
C000090A,49-3A-001,352+0.537,354+0.033,I-90,32,1.49,12180.0,18148.2,,PARK,,I-90,Interstate,6.4,1903.125,2835.65625
C000085A,16-3-033,003+0.021,003+0.993,N-85,31,0.973,18078.25,17590.13725,,GALLATIN,JACKRABBIT LN,MT-85,NI-NHS,6.2,2915.8467741935483,2837.1189112903226
C000013A,29-6-002,008+0.617,026+0.639,P-13,58,17.91,1839.25,32940.9675,,MADISON,,MT-87,Primary,11.6,158.55603448275863,2839.7385775862067
C000019A,12-1-004,017+0.204,019+0.081,P-19,6,1.824,1868.75,3408.6,,DEER LODGE,,MT-1,Primary,1.2,1557.2916666666667,2840.5
C000057A,28-4-002,280+0.790,289+0.830,N-57,14,9.065,878.75,7965.86875,,MCCONE,,MT-200/MT-3/US-87,NI-NHS,2.8,313.8392857142857,2844.953125
C000311A,52-1-002,009+0.188,021+0.107,S-311,2,11.854,96.0,1137.984,,TREASURE,,S-311,Secondary,0.4,240.0,2844.9599999999996
C008115A,32-3A-242,001+0.716,002+0.048,U-8115,4,0.332,6856.0,2276.192,,MISSOULA,OLD VAN BUREN ST,,Urban,0.8,8570.0,2845.24
C005702A,21-4A-028,001+0.044,001+0.351,U-5702,2,0.308,3695.75,1138.291,,HILL,BOULEVARD AVE,,Urban,0.4,9239.375,2845.7274999999995
C015489A,15-7-015,000+0.000,011+0.819,L-15-489,67,11.819,3238.6,38277.0134,,FLATHEAD,,,,13.4,241.68656716417908,2856.493537313433
C000099A,36-1-001,023+0.493,034+0.959,N-99,2,11.427,100.0,1142.7,,PHILLIPS,,US-191,NI-NHS,0.4,250.0,2856.75
C000567A,27-3A-023,000+0.434,002+0.412,S-567,4,2.046,1118.0,2287.428,,LINCOLN,PIPE CREEK RD,S-567,Secondary,0.8,1397.5,2859.285
C000025A,43-3-008,047+0.030,049+0.710,P-25,5,2.714,1053.75,2859.8775,,ROOSEVELT,,MT-13,Primary,1.0,1053.75,2859.8775
C000006A,45-4-009,049+0.567,050+0.729,P-6,9,1.118,4605.0,5148.39,,SANDERS,,MT-200,Primary,1.8,2558.3333333333335,2860.2166666666667
C000090A,39-3-001,166+0.088,169+1.052,I-90,75,3.947,10880.5,42945.3335,,POWELL,,I-90,Interstate,15.0,725.3666666666667,2863.0222333333336
C000020A,42-2-014,063+0.736,063+0.875,N-20,1,0.139,4126.75,573.6182500000001,,RICHLAND,,MT-16,NI-NHS,0.2,20633.75,2868.0912500000004
C000015A,07-2A-001,270+0.161,277+0.545,I-15,81,7.392,6289.0,46488.288,,CASCADE,,I-15,Interstate,16.2,388.2098765432099,2869.6474074074076
C001315A,900822W,000+0.000,001+0.309,L-1-315,1,1.309,438.75,574.32375,,BEAVERHEAD,,,,0.2,2193.75,2871.61875
C000058A,18-2-011,045+0.952,050+0.333,P-58,4,4.382,524.3333333333334,2297.6286666666665,,GLACIER,,US-89,Primary,0.8,655.4166666666666,2872.035833333333
C000090A,32-3-001,084+0.781,089+0.501,I-90,83,4.524,10540.0,47682.96,,MISSOULA,,I-90,Interstate,16.6,634.9397590361446,2872.467469879518
C000001A,21-4A-015,387+0.415,387+0.736,N-1,2,0.321,3579.5,1149.0195,,HILL,,US-2,NI-NHS,0.4,8948.75,2872.54875
C072582A,07-2A-193,000+0.000,000+0.893,L-7-1387,1,0.893,644.0,575.092,,CASCADE,,,,0.2,3220.0,2875.4599999999996
C000451A,02-7-004,024+0.028,028+0.555,S-451,3,4.47,386.0,1725.4199999999998,,BIG HORN,,S-451,Secondary,0.6,643.3333333333334,2875.7
C000058A,18-2-001,017+0.278,025+0.543,P-58,21,8.007,1508.75,12080.561249999999,,GLACIER,,US-89,Primary,4.2,359.2261904761905,2876.3241071428565
C228275A,07-2-060,000+0.000,000+0.339,R015N277ONA,3,0.339,5093.2,1726.5948,,CASCADE,,,,0.6,8488.666666666666,2877.6580000000004
C005205A,07-2A-059,004+0.274,005+0.201,N-102,19,0.927,11799.0,10937.673,,CASCADE,RIVER DR,,Urban,3.8,3105.0,2878.3350000000005
C056788A,56-2-014,010+0.458,017+0.382,X-56788,33,6.962,2729.75,19004.5195,,YELLOWSTONE,OLD HWY 312,,Primary,6.6,413.5984848484849,2879.4726515151515
C008187A,43-3-027,000+0.000,000+0.559,L-43-517,2,0.559,2061.75,1152.51825,,ROOSEVELT,,,,0.4,5154.375,2881.295625
C000034A,W-138,007+0.220,012+0.263,N-34,2,5.033,229.0,1152.557,,SHERIDAN,HWY 16 N,MT-16,NI-NHS,0.4,572.5,2881.3925
C029015A,091464D,000+0.000,003+0.753,L-29-15,1,3.753,153.66666666666666,576.711,,MADISON,,,,0.2,768.3333333333333,2883.555
C025001A,25-7A-068,002+0.758,004+0.061,L-25-34,3,1.302,1330.0,1731.66,,LEWIS AND CLARK,LAKE HELENA DR,,Urban,0.6,2216.666666666667,2886.1000000000004
C000057A,23-1-002,026+0.498,027+0.417,N-57,4,0.909,2540.25,2309.08725,,JUDITH BASIN,,MT-200/MT-3/US-87,NI-NHS,0.8,3175.3125,2886.3590624999997
C000014A,33-4-001,176+0.924,192+0.108,P-14,14,15.171,532.75,8082.3502499999995,,MUSSELSHELL,BROADWAY ST,US-12,Primary,2.8,190.26785714285717,2886.553660714286
C000015A,01-6-001,051+0.574,052+0.411,I-15,7,0.834,4847.5,4042.8149999999996,,BEAVERHEAD,,I-15,Interstate,1.4,3462.5,2887.725
C041308A,091321F,000+0.000,004+0.261,L-41-308,12,4.261,1627.6666666666667,6935.487666666667,,RAVALLI,,,,2.4,678.1944444444445,2889.786527777778
C007401A,34-2A-018,000+0.000,000+0.243,U-7401,1,0.243,2379.2,578.1456,,PARK,7TH ST,,Urban,0.2,11895.999999999998,2890.7279999999996
C048001A,48-1-002,031+0.148,038+0.591,L-49-2,1,7.443,77.75,578.6932499999999,,SWEET GRASS,,,,0.2,388.75,2893.4662499999995
C001807A,47-1C-047,001+0.082,001+0.851,U-1807,9,0.769,6773.8,5209.0522,,SILVER BOW,PARK ST,,Urban,1.8,3763.222222222222,2893.9178888888887
C000003A,50-4-004,024+0.455,026+0.752,P-3,4,2.051,1129.6666666666667,2316.9463333333338,,TETON,,MT-200/US-89,NI-NHS,0.8,1412.0833333333333,2896.182916666667
C025603A,25-7B-030,001+0.155,001+0.827,L-25-603,5,0.672,4312.0,2897.664,,LEWIS AND CLARK,,,,1.0,4312.0,2897.664
C008008A,09-2A-069,000+0.000,000+0.235,U-8008,2,0.235,4933.2,1159.302,,CUSTER,HAYNES AVE,,Urban,0.4,12332.999999999998,2898.2549999999997
C000014A,30-4-003,076+0.020,077+0.228,P-14,1,1.179,492.25,580.36275,,MEAGHER,BROADWAY ST,US-12,Primary,0.2,2461.25,2901.81375
C077599A,43-3-025,000+0.000,000+0.553,L-43-1068,2,0.553,2099.0,1160.747,,ROOSEVELT,,,,0.4,5247.5,2901.8675
C000063A,54-1-006,018+0.105,019+0.168,N-63,4,1.063,2186.5,2324.2495,,WHEATLAND,,MT-3/US-191,NI-NHS,0.8,2733.125,2905.311875
C001212A,16-3B-113,003+0.117,004+0.115,U-1212,5,0.998,2911.5,2905.677,,GALLATIN,KAGY BLVD,,Urban,1.0,2911.5,2905.677
C000061A,14-7-001,026+0.616,037+0.259,N-61,18,10.621,985.5,10466.9955,,FERGUS,MAIN ST,US-87,NI-NHS,3.6,273.75,2907.49875
C020009A,20-1-006,000+0.000,010+0.600,L-20-9,2,10.6,109.75,1163.35,,GRANITE,,,,0.4,274.375,2908.3749999999995
C000053A,56-4-005,008+0.025,016+0.288,N-53,39,8.268,2743.75,22685.325,,YELLOWSTONE,27TH ST,MT-3,NI-NHS,7.8,351.7628205128205,2908.375
C000008A,04-1-011,079+0.942,080+0.918,N-8,8,0.992,4692.5,4654.96,,BROADWATER,,US-12,NI-NHS,1.6,2932.8125,2909.35
C000090A,02-1-004,469+0.540,473+0.231,I-90,50,3.711,7841.75,29100.734249999998,,YELLOWSTONE,,I-90,Interstate,10.0,784.175,2910.0734249999996
C006722A,15-7B-098,000+0.126,000+0.351,U-6722,1,0.225,2587.0,582.075,,FLATHEAD,1ST AVE W,,Urban,0.2,12935.0,2910.375
C000026A,42-4-005,003+0.888,005+0.837,P-26,5,1.973,1475.25,2910.66825,,RICHLAND,,MT-23,Primary,1.0,1475.25,2910.66825
C000201A,A-076,060+0.780,063+0.849,P-201,2,3.036,383.5,1164.306,,RICHLAND,,S-201,Secondary,0.4,958.75,2910.765
C005808A,25-7C-221,000+0.700,000+0.905,U-5808,2,0.205,5680.6,1164.523,,LEWIS AND CLARK,11TH AVE,,Urban,0.4,14201.5,2911.3074999999994
C000486A,15-4A-016,009+0.645,020+0.119,S-486,12,10.472,667.25,6987.442,,FLATHEAD,NUCLEUS AVE,S-486,Urban,2.4,278.02083333333337,2911.434166666667
C081016A,02-1-008,022+0.810,044+0.826,X-81016,21,22.22,550.3333333333334,12228.406666666668,,BIG HORN,,,,4.2,131.03174603174602,2911.525396825397
C000001A,15-4-002,153+0.255,163+0.186,N-1,39,9.91,2292.0,22713.72,,FLATHEAD,,US-2,NI-NHS,7.8,293.84615384615387,2912.015384615385
C000019A,12-1B-007,005+0.573,006+0.900,P-19,20,1.32,8826.0,11650.32,,DEER LODGE,,MT-1,Primary,4.0,2206.5,2912.58
C000001A,15-4A-040,125+0.635,129+0.407,N-1,111,3.714,17441.25,64776.8025,,FLATHEAD,,US-2,NI-NHS,22.2,785.6418918918919,2917.8739864864865
C024660A,24-3-024,000+0.000,000+0.318,X-24660,1,0.318,1835.4,583.6572,,LAKE,,,,0.2,9177.0,2918.2859999999996
C000060A,30-3-009,000+0.000,006+0.414,P-60,6,6.316,555.0,3505.38,,MEAGHER,,US-89,Primary,1.2,462.5,2921.15
C005201A,07-2A-035,000+0.818,001+0.022,N-122,5,0.204,14319.5,2921.178,,CASCADE,6TH ST SW/NW,,NI-NHS,1.0,14319.5,2921.178
C000451A,02-7-005,028+0.555,034+0.596,S-451,3,5.962,294.0,1752.828,,BIG HORN,,S-451,Secondary,0.6,490.0,2921.38
C001022A,56-4A-224,002+0.450,002+0.960,U-1022,8,0.51,9167.0,4675.17,,YELLOWSTONE,STATE AVE,,NI-NHS,1.6,5729.375,2921.98125
C000027A,55-2-003,069+0.736,077+0.096,P-27,10,7.362,795.25,5854.6305,,WIBAUX,,MT-7,Primary,2.0,397.625,2927.31525
C000474A,32-3-084,003+0.878,003+1.014,N-474,3,0.136,12920.5,1757.188,,MISSOULA,,S-474,Secondary,0.6,21534.166666666668,2928.646666666667
C000028A,05-1-003,099+0.582,101+0.705,P-28,15,2.2,3997.3333333333335,8794.133333333335,,CARBON,,US-212,Primary,3.0,1332.4444444444446,2931.377777777778
C000037A,38-1-002,066+0.214,067+0.584,N-37,5,1.362,2153.75,2933.4075000000003,,POWDER RIVER,,US-212,NI-NHS,1.0,2153.75,2933.4075000000003
C000007A,41-5-001,004+0.456,006+0.347,N-7,3,1.894,929.75,1760.9465,,RAVALLI,,US-93,NI-NHS,0.6,1549.5833333333335,2934.9108333333334
C039241A,39-3-037,000+0.000,005+1.425,X-39241,7,6.0,685.0,4110.0,,POWELL,,,,1.4,489.28571428571433,2935.714285714286
C001031A,56-4A-122,004+0.898,005+0.394,U-1031,2,0.496,2368.25,1174.652,,YELLOWSTONE,SHILOH ROAD,,Urban,0.4,5920.625,2936.63
C000090A,34-2A-003,332+1.011,337+0.935,I-90,108,4.958,12794.0,63432.652,,PARK,,I-90,Interstate,21.6,592.3148148148148,2936.6968518518515
C003754A,07-2A-156,000+0.000,000+0.572,L-7-2526,2,0.572,2053.75,1174.745,,CASCADE,,,,0.4,5134.375,2936.8624999999997
C000271A,39-2-006,013+0.774,020+0.566,S-271,3,6.783,260.0,1763.5800000000002,,POWELL,,S-271,Secondary,0.6,433.33333333333337,2939.3
C022004A,22-2-023,000+0.000,003+0.001,L-22-4,9,3.001,1764.0,5293.764,,JEFFERSON,,,,1.8,980.0,2940.98
C229395A,088396B,000+0.000,019+0.398,L-54-110,1,19.398,30.333333333333332,588.406,,WHEATLAND,,,,0.2,151.66666666666666,2942.0299999999997
C000015A,47-2-001,098+0.998,102+0.260,I-15,24,3.251,4345.75,14128.03325,,SILVER BOW,,I-15,Interstate,4.8,905.3645833333334,2943.3402604166668
C000057A,14-6-002,062+0.313,064+0.442,N-57,11,2.122,3058.75,6490.6675,,JUDITH BASIN,,MT-200/MT-3/US-87,NI-NHS,2.2,1390.340909090909,2950.3034090909086
C000024A,W-132,026+0.934,028+0.073,N-24,6,1.137,3114.5,3541.1865000000003,,MISSOULA,,MT-200,NI-NHS,1.2,2595.416666666667,2950.9887500000004
C000001A,51-4-002,297+0.678,303+0.275,N-1,9,5.71,930.75,5314.5824999999995,,TOOLE,,US-2,NI-NHS,1.8,517.0833333333334,2952.545833333333
C023107A,23-3-002,005+0.014,019+0.977,L-23-107,1,14.962,39.5,590.999,,JUDITH BASIN,,,,0.2,197.5,2954.995
C000020A,42-4-003,036+0.401,047+0.259,N-20,55,10.823,3003.5,32506.880500000003,,RICHLAND,,MT-16,NI-NHS,11.0,273.04545454545456,2955.1709545454546
C000007A,32-3A-018,095+0.590,095+0.687,N-7,2,0.098,12063.0,1182.174,,MISSOULA,,US-93,NI-NHS,0.4,30157.5,2955.435
C050201A,50-1-007,000+0.000,014+0.510,L-50-201,1,14.51,40.75,591.2825,,TETON,,,,0.2,203.75,2956.4125
C000212A,24-3-010,008+0.082,012+0.272,S-212,7,4.183,989.5,4139.0785,,LAKE,,S-212,Secondary,1.4,706.7857142857143,2956.4846428571427
C000094A,40-2-003,185+0.253,191+0.250,I-94,45,5.996,4438.0,26610.248000000003,,PRAIRIE,,I-94,Interstate,9.0,493.1111111111111,2956.6942222222224
C000029A,29-4-004,001+0.936,005+0.693,P-29,13,3.741,2056.5,7693.3665,,MADISON,MAIN ST,MT-287,Primary,2.6,790.9615384615385,2958.987115384615
C000010A,07-2A-033,003+0.134,003+0.492,N-10,3,0.359,4945.5,1775.4344999999998,,CASCADE,15TH ST,US-87,NI-NHS,0.6,8242.5,2959.0575
C000234A,21-4A-045,000+0.665,000+0.875,U-5708,3,0.21,8455.2,1775.592,,HILL,5TH AVE,,Urban,0.6,14092.000000000002,2959.32
C000078A,48-2-003,024+0.365,025+0.139,P-78,1,0.782,757.0,591.974,,CARBON,3RD ST,MT-78,Primary,0.2,3785.0,2959.87
C000464A,18-2-007,023+1.002,033+0.674,S-464,11,9.686,672.3333333333334,6512.220666666667,,GLACIER,NE BOUNDARY ST,S-464,Secondary,2.2,305.6060606060606,2960.100303030303
C000232A,21-2-002,024+0.015,032+0.464,S-232,2,8.46,140.0,1184.4,,HILL,7TH AVE,,Urban,0.4,350.0,2961.0
C000094A,44-5-001,078+0.309,082+0.004,I-94,27,3.694,4332.75,16005.1785,,ROSEBUD,,I-94,Interstate,5.4,802.3611111111111,2963.9219444444443
C081015A,48-2-029,000+0.000,002+0.596,X-81015,3,2.38,748.0,1780.24,,STILLWATER,,,,0.6,1246.6666666666667,2967.0666666666666
C000028A,A-058,070+0.205,076+0.177,P-28,37,5.981,3673.0,21968.213,,CARBON,,US-212,Primary,7.4,496.35135135135135,2968.6774324324324
C000090A,56-4A-334,446+0.403,446+0.867,I-90,25,0.464,32023.75,14859.02,,YELLOWSTONE,,I-90,Interstate,5.0,6404.75,2971.804
C000384A,52-1-004,045+0.949,057+0.178,S-384,2,11.215,106.0,1188.79,,TREASURE,,S-384,Secondary,0.4,265.0,2971.975
C000001A,15-4A-031,136+0.641,137+0.413,N-1,25,0.755,19689.0,14865.195,,FLATHEAD,,US-2,NI-NHS,5.0,3937.8,2973.0389999999998
C000010A,W-115,026+0.833,039+0.098,N-10,48,12.275,2326.75,28560.85625,,CHOUTEAU,15TH ST,US-87,NI-NHS,9.6,242.36979166666669,2975.0891927083335
C000090A,34-2A-001,324+0.392,330+0.791,I-90,179,6.476,16471.0,106666.196,,PARK,,I-90,Interstate,35.8,460.0837988826816,2979.502681564246
C000094A,11-5A-001,206+0.275,210+0.118,I-94,29,3.902,4430.0,17285.86,,DAWSON,,I-94,Interstate,5.8,763.7931034482759,2980.320689655173
C003005A,059401S,000+0.000,006+0.045,L-3-5,2,6.045,197.25,1192.37625,,BLAINE,,,,0.4,493.125,2980.9406249999997
C000090A,02-1-004,462+0.045,469+0.540,I-90,99,7.483,7892.0,59055.835999999996,,YELLOWSTONE,,I-90,Interstate,19.8,398.58585858585855,2982.6179797979794
C029203A,29-6-008,000+0.000,015+0.547,L-29-203,2,15.547,76.75,1193.23225,,MADISON,,,,0.4,191.875,2983.080625
C000019A,20-1-015,061+0.159,063+0.887,P-19,6,2.688,1331.75,3579.744,,GRANITE,,MT-1,Primary,1.2,1109.7916666666667,2983.1200000000003
C000015A,07-2A-003,278+0.765,280+0.247,I-15,27,1.534,10507.0,16117.738000000001,,CASCADE,,I-15,Interstate,5.4,1945.7407407407406,2984.7662962962963
C003387A,11-5A-043,000+0.000,000+0.294,U-5006,1,0.294,2030.5,596.967,,DAWSON,ANDERSON AVE,,Urban,0.2,10152.5,2984.8349999999996
C000010A,08-5-002,039+0.098,040+0.598,N-10,5,1.464,2041.75,2989.122,,CHOUTEAU,15TH ST,US-87,NI-NHS,1.0,2041.75,2989.122
C000254A,11-5A-027,000+0.000,010+0.375,S-254,6,10.353,346.5,3587.3145,,DAWSON,,S-254,Secondary,1.2,288.75,2989.42875
C000008A,04-1-002,074+0.462,076+0.556,N-8,22,2.091,6293.5,13159.7085,,BROADWATER,,US-12,NI-NHS,4.4,1430.340909090909,2990.8428409090907
C000003A,07-1-001,014+0.380,020+0.061,P-3,15,5.318,1690.25,8988.7495,,CASCADE,,MT-200/US-89,NI-NHS,3.0,563.4166666666666,2996.2498333333333
C000090A,32-3-002,089+0.501,095+0.972,I-90,131,6.464,12145.0,78505.28,,MISSOULA,,I-90,Interstate,26.2,463.5496183206107,2996.3847328244274
C000220A,50-3-006,000+0.000,005+0.799,S-220,8,5.898,813.75,4799.4974999999995,,TETON,8TH LN NW,S-220,Secondary,1.6,508.59375,2999.6859374999995
C000063A,14-6-001,035+0.472,036+0.324,N-63,3,0.852,2114.0,1801.128,,JUDITH BASIN,,MT-3/US-191,NI-NHS,0.6,3523.3333333333335,3001.88
C000015A,51-1-001,385+0.015,389+0.535,I-15,15,4.524,1990.75,9006.153,,TOOLE,,I-15,Interstate,3.0,663.5833333333334,3002.051
C000090A,34-2A-004,337+0.935,340+0.191,I-90,59,2.257,15703.0,35441.671,,PARK,,I-90,Interstate,11.8,1330.7627118644068,3003.531440677966
C000090A,32-3A-003,104+0.596,105+0.368,I-90,31,0.771,24156.0,18624.276,,MISSOULA,,I-90,Interstate,6.2,3896.1290322580644,3003.915483870968
C000013A,29-6-003,026+0.639,030+0.763,P-13,16,4.122,2332.25,9613.5345,,MADISON,,MT-87,Primary,3.2,728.828125,3004.2295312499996
C000435A,25-3-011,000+0.000,003+0.684,S-435,1,3.679,163.4,601.1486,,LEWIS AND CLARK,MAIN ST,S-435,Secondary,0.2,817.0,3005.743
C000005A,24-3-015,046+0.684,046+0.867,N-5,4,0.183,13163.0,2408.8289999999997,,LAKE,,MT-200/US-93,NI-NHS,0.8,16453.75,3011.0362499999997
C226067A,56-4A-341,000+0.000,000+0.853,L-56-4466,6,0.853,4239.0,3615.8669999999997,,YELLOWSTONE,,,,1.2,3532.5,3013.2225
C000679A,56-4A-041,000+0.911,001+0.429,L-56-526,4,0.518,4653.75,2410.6425,,YELLOWSTONE,,,,0.8,5817.1875,3013.303125
C001801A,47-1C-111,001+0.124,001+0.438,U-1801,2,0.314,3838.75,1205.3675,,SILVER BOW,EXCELSIOR,,Urban,0.4,9596.875,3013.41875
C000050A,16-3A-007,076+0.766,080+0.078,N-50,76,3.294,13918.0,45845.892,,GALLATIN,YELLOWSTONE AVE,US-191/US-20/US-287,NI-NHS,15.2,915.6578947368422,3016.177105263158
C005208A,07-2A-287,001+0.437,001+0.636,U-5208,2,0.199,6068.0,1207.5320000000002,,CASCADE,PARK DR,,Urban,0.4,15170.0,3018.8300000000004
C000061A,14-4-005,053+0.250,066+0.606,N-61,10,13.379,451.5,6040.6185,,FERGUS,MAIN ST,US-87,NI-NHS,2.0,225.75,3020.30925
C000094A,A-031,128+0.851,135+0.241,I-94,50,6.421,4704.0,30204.384000000002,,CUSTER,,I-94,Interstate,10.0,470.4,3020.4384
C000039A,44-7-014,025+0.367,040+0.097,P-39,21,14.73,861.3333333333334,12687.44,,ROSEBUD,,MT-39,Primary,4.2,205.0793650793651,3020.8190476190475
C006192A,32-3A-234,000+0.123,001+0.083,L-32-4321,7,0.96,4406.333333333333,4230.08,,MISSOULA,,,,1.4,3147.3809523809523,3021.4857142857145
C000567A,27-3A-022,000+0.000,000+0.434,S-567,1,0.434,1393.0,604.562,,LINCOLN,PIPE CREEK RD,S-567,Secondary,0.2,6965.0,3022.81
C000015A,51-3-002,363+0.210,364+0.397,I-15,4,1.185,2041.0,2418.585,,TOOLE,,I-15,Interstate,0.8,2551.25,3023.23125
C000007A,41-1-003,066+0.743,071+0.575,N-7,91,4.827,11403.0,55042.281,,RAVALLI,,US-93,NI-NHS,18.2,626.5384615384615,3024.301153846154
C000063A,54-1-002,013+0.799,017+0.873,N-63,14,4.065,2083.75,8470.44375,,WHEATLAND,,MT-3/US-191,NI-NHS,2.8,744.1964285714287,3025.1584821428573
C016429A,090600X,000+0.000,004+0.229,L-16-429,2,4.229,286.25,1210.55125,,GALLATIN,,,,0.4,715.625,3026.3781249999997
C000090A,39-3-002,169+1.052,173+0.870,I-90,65,3.837,10271.0,39409.827000000005,,POWELL,,I-90,Interstate,13.0,790.0769230769231,3031.5251538461544
C000278A,01-3-002,025+0.171,042+0.620,S-278,12,17.481,416.75,7285.20675,,BEAVERHEAD,,S-278,Secondary,2.4,173.64583333333334,3035.5028125000003
C000352A,24-2-015,002+0.145,005+0.901,S-352,2,3.748,324.0,1214.352,,LAKE,LAKE MARY RONAN RD,S-352,Secondary,0.4,810.0,3035.88
C000275A,39-3-018,001+0.122,001+0.364,S-275,2,0.243,5000.75,1215.18225,,POWELL,MAIN ST,BR I-90/S-275,Secondary,0.4,12501.875,3037.955625
C000005A,32-3-004,010+0.638,013+0.047,N-5,35,2.414,8813.5,21275.789,,MISSOULA,,MT-200/US-93,NI-NHS,7.0,1259.0714285714287,3039.3984285714287
C000023A,38-2-003,076+0.260,078+0.861,N-23,10,2.67,2276.75,6078.9225,,POWDER RIVER,MAIN ST,MT-59,NI-NHS,2.0,1138.375,3039.46125
C000090A,49-3A-002,367+0.395,370+0.545,I-90,52,3.179,9953.0,31640.587,,SWEET GRASS,,I-90,Interstate,10.4,957.0192307692307,3042.3641346153845
C000014A,54-2-002,096+0.323,099+0.042,P-14,3,2.724,670.25,1825.7610000000002,,WHEATLAND,BROADWAY ST,US-12,Primary,0.6,1117.0833333333335,3042.9350000000004
C000090A,16-3A-039,299+0.094,304+0.846,I-90,294,5.753,31107.0,178958.571,,GALLATIN,,I-90,Interstate,58.8,529.030612244898,3043.513112244898
C000063A,54-2-008,000+0.090,001+0.737,N-63,4,1.305,1866.0,2435.13,,WHEATLAND,,MT-3/US-191,NI-NHS,0.8,2332.5,3043.9125
